id,rule,severity,component,project,hash,message,resolution,status,effort,debt,author,creationDate,updateDate,closeDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,tags,impacts
AZgVfcbxr_dJ_UOXT6kE,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,fc012f0869d439ca7cd727824bca8690,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kF,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,77f27feedf00c3026d99999c81770880,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kG,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,a22116e6effe61102f24e0c2f297598e,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kI,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kJ,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6kH,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,89a22a0dda9ec0659db5848442ac3fe3,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kK,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,db90f3acf3a0e75550a0f252377d09c9,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kL,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,960d3b35c9a46f46640a2735ce68497e,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kM,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,a22116e6effe61102f24e0c2f297598e,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kO,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kP,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6kN,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,a58e72ad6a33be23b2a9a58655d553c5,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kQ,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7f353b0f262253d19676fd3b3eed1004,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kR,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,5cabe225649c0254dd27bf41ae0a0b74,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kT,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kU,java:S1135,INFO,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcbxr_dJ_UOXT6kS,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,2fba3d8696c0049941cb8a569ca5a52d,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kV,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,f4e6d7168bfbb849e2cd1458c6e501d7,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcbxr_dJ_UOXT6kW,java:S106,MAJOR,Jayak-Patel_spring-integration-samples:advanced/dynamic-tcp-client/src/main/java/org/springframework/integration/samples/dynamictcp/DynamicTcpClientApplication.java,Jayak-Patel_spring-integration-samples,b6826d268fc3c72ace6dd5915cb26f63,Replace this use of System.out by a logger.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,MODULAR,ADAPTABLE,"[""bad-practice"", ""cert""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcC6r_dJ_UOXT6ir,java:S1172,MAJOR,Jayak-Patel_spring-integration-samples:basic/jms/src/main/java/org/springframework/integration/samples/jms/Main.java,Jayak-Patel_spring-integration-samples,a9e1096a4ab60f19c88591ffec627ea4,"Remove this unused method parameter ""args"".",,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""cert"", ""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcC6r_dJ_UOXT6is,java:S6126,MAJOR,Jayak-Patel_spring-integration-samples:basic/jms/src/main/java/org/springframework/integration/samples/jms/Main.java,Jayak-Patel_spring-integration-samples,25aa3bd2eb40e7b87dd513ddde544daf,Replace this String concatenation with Text block.,,OPEN,2min,2min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""java15""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfcDPr_dJ_UOXT6it,java:S2699,BLOCKER,Jayak-Patel_spring-integration-samples:basic/jms/src/test/java/org/springframework/integration/samples/jms/ChannelAdapterDemoTest.java,Jayak-Patel_spring-integration-samples,a95ddc396de8ee8aabf10b35dd3e5e7b,Add at least one assertion to this test case.,,OPEN,10min,10min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,TESTED,ADAPTABLE,"[""junit"", ""tests""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""BLOCKER""}]"
AZgVfb5qr_dJ_UOXT6iJ,java:S6126,MAJOR,Jayak-Patel_spring-integration-samples:basic/jpa/src/main/java/org/springframework/integration/samples/jpa/Main.java,Jayak-Patel_spring-integration-samples,25aa3bd2eb40e7b87dd513ddde544daf,Replace this String concatenation with Text block.,,OPEN,2min,2min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""java15""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iM,java:S1598,CRITICAL,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,85e34fae419186e479f8aa36d9b67421,"File path ""/tmp/clone16274767950595085818/basic/kafka/src/main/java/org/springframework/integration/samples/kafka"" should match package name ""org.springframework.integration.sts"". Move the file or change the package name.",,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""pitfall""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfb-kr_dJ_UOXT6iP,java:S1118,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,5a77747f9a774c6bfbecf7899b06788a,Add a private constructor to hide the implicit public one.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""design""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iQ,java:S3776,CRITICAL,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,ebeb38ce1fb999b505c64fc16f54e1b6,Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed.,,OPEN,18min,18min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,FOCUSED,ADAPTABLE,"[""architecture"", ""brain-overload""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfb-kr_dJ_UOXT6iR,java:S1172,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,ebeb38ce1fb999b505c64fc16f54e1b6,"Remove this unused method parameter ""args"".",,OPEN,5min,5min,abilan@vmware.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""cert"", ""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iS,java:S6126,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,25aa3bd2eb40e7b87dd513ddde544daf,Replace this String concatenation with Text block.,,OPEN,2min,2min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""java15""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iT,java:S6126,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,93c1983483868cdfcdad40fa0e98c3c4,Replace this String concatenation with Text block.,,OPEN,2min,2min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""java15""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iU,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iV,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfb-kr_dJ_UOXT6iO,java:S1192,CRITICAL,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,3c40254c1dac5de7320c264a8041737e,"Define a constant instead of duplicating this literal ""Integration"" 3 times.",,OPEN,8min,8min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,DISTINCT,ADAPTABLE,"[""design""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfb-kr_dJ_UOXT6iW,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iX,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfb-kr_dJ_UOXT6iY,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6iZ,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfb-kr_dJ_UOXT6iN,java:S1192,CRITICAL,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,cf91d7aace383e09868af01db4c4a9c3,"Define a constant instead of duplicating this literal ""Student Id: {}, First Name: {}, Last Name: {}"" 3 times.",,OPEN,8min,8min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,DISTINCT,ADAPTABLE,"[""design""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
AZgVfb-kr_dJ_UOXT6ia,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6ib,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfb-kr_dJ_UOXT6ic,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6id,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfb-kr_dJ_UOXT6ie,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6if,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfb-kr_dJ_UOXT6ig,java:S125,MAJOR,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,2219b7fd57010909231f83bd94b1225e,This block of commented-out lines of code should be removed.,,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CLEAR,INTENTIONAL,"[""unused""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""MEDIUM""}]"
AZgVfb-kr_dJ_UOXT6ih,java:S1135,INFO,Jayak-Patel_spring-integration-samples:basic/kafka/src/main/java/org/springframework/integration/samples/kafka/Application.java,Jayak-Patel_spring-integration-samples,7070b9ee421ce52b0a94300bdc011420,Complete the task associated to this TODO comment.,,OPEN,0min,0min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,COMPLETE,INTENTIONAL,"[""cwe""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""INFO""}]"
AZgVfcFkr_dJ_UOXT6iw,java:S1598,CRITICAL,Jayak-Patel_spring-integration-samples:basic/mongodb/src/main/java/org/springframework/integration/samples/mongodb/outbound/MongoDbOutboundAdapterDemo.java,Jayak-Patel_spring-integration-samples,85e34fae419186e479f8aa36d9b67421,"File path ""/tmp/clone16274767950595085818/basic/mongodb/src/main/java/org/springframework/integration/samples/mongodb/outbound"" should match package name ""org.springframework.integration.sts"". Move the file or change the package name.",,OPEN,5min,5min,jayakpatel1@gmail.com,2025-07-16T23:06:14+0000,2025-07-16T23:06:14+0000,,CODE_SMELL,jayak-patel,CONVENTIONAL,CONSISTENT,"[""pitfall""]","[{""softwareQuality"": ""MAINTAINABILITY"", ""severity"": ""HIGH""}]"
